Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: accountName,Spreadsheet: postText,Spreadsheet: postImage,Spreadsheet: accountimage,Spreadsheet: commentnum,Spreadsheet: sharenum,Spreadsheet: reactionum,Spreadsheet: like,Spreadsheet: heart,Spreadsheet: laugh,Spreadsheet: surprise,Spreadsheet: sad,Spreadsheet: disgust,Spreadsheet: angry,Spreadsheet: commentacc1,Spreadsheet: comment1,Spreadsheet: item,Spreadsheet: randomise,Spreadsheet: type
2,1758799004001,25/09/2025 11:16:44,1758799004001,1,25/09/2025 12:16:44,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,instr,Screen 1,3y5lbv,1,continue,,6819.1000000044705,6806.6,6819.1000000044705,6819.1000000044705,6806.6,6819.1000000044705,1,0,0,,Click To Continue,Continue Button,2,object-23,instr,,,,,,,,,,,,,,,,,instr,,
3,1758799014238,25/09/2025 11:16:54,1758799014238,1,25/09/2025 12:16:54,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,post_single,Screen 1,yruilm,1,continue,,10249.7,10243.600000000002,10249.7,10249.7,10243.600000000002,10249.7,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,lyrics art,,lyricsPic.png,lyricsID.png,2,5,3,2,1,,,,,,,,lyrics,1,filler
4,1758799024942,25/09/2025 11:17:04,1758799024942,1,25/09/2025 12:17:04,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,2,post_single,Screen 1,yruilm,1,continue,,10710,10693.8,10710,10710,10693.8,10710,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,2344,2480,2453,12,1,,14,,,,,beckham,1,filler
5,1758799035257,25/09/2025 11:17:15,1758799035257,1,25/09/2025 12:17:15,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,3,post_single,Screen 1,yruilm,1,continue,,10331.50000000298,10327.2,10331.50000000298,10331.50000000298,10327.2,10331.50000000298,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,zachking,Guess the top speed of the Japanese bullet train!,train-ezgif.com-loop-count.gif,train.png,78,14539,547,322,,225,,,,,,,train,1,filler
6,1758799061137,25/09/2025 11:17:41,1758799061137,1,25/09/2025 12:17:41,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,continue,,25884.50000000596,25875.6,25884.50000000596,25884.50000000596,25875.6,25884.50000000596,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,history of the World,"On an ordinary summer morning in 2005, a bored and restless Canadian named Kyle MacDonald sat at his desk, staring at a small red paperclip lying nearby. Out of nowhere, a wild, ridiculous idea struck him: *“What if I could trade this paperclip… and keep trading up until I get a house?”* His heart pounded. He laughed at the absurdity—but then decided to give it a try.
His first trade was simple: he posted a photo of the red paperclip online and someone offered him a novelty fish-shaped pen in exchange. That pen led to a hand-sculpted doorknob, then a camping stove, then a generator, and eventually a snowmobile. As his trades gained attention, people from across the internet followed his journey, and the offers became more bizarre and exciting. At one point, he traded for a recording contract, then for a role in an actual Hollywood film.
Finally, after just 14 trades, the town of Kipling in Saskatchewan made him an unbelievable offer: *“Give us the movie role, and we’ll give you a house.”* Kyle accepted—and moved into his new home, keys in hand. What began as a joke became an internet legend. He wrote a book called *One Red Paperclip""* and inspired millions with his creative thinking and fearless ambition. Sometimes, all it takes to change your life is a tiny red paperclip—and the courage to start your own crazy game.""",paperclip pic.png,paperclip ID.png,23,13,55,55,,,,,,,,,swaps,1,filler
7,1758799074344,25/09/2025 11:17:54,1758799074344,1,25/09/2025 12:17:54,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,5,post_single,Screen 1,yruilm,1,continue,,13215.20000000298,13213.600000000006,13215.20000000298,13215.20000000298,13213.600000000006,13215.20000000298,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Hugo Spiers,"Fancy backing a film, supporting a crazy research expedition and helping enhance the lives of people in one of the most remote parts of our planet... ?! In 3 weeks I'll be leading a research expedition to understand the incredible knoweldge of indigenous sailors of the Marshall Islands. We we will be making a documentary about this research and bringing food and fishing gear to the atoll of Aur. Please donate $5 for our crowd funder!",hugopost.jpg,hugo.jpg,,543,0,4,3,,,,,,,,yacht,1,filler
8,1758799079747,25/09/2025 11:17:59,1758799079747,1,25/09/2025 12:17:59,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,6,post_single,Screen 1,yruilm,1,continue,,5404.899999999994,5388.699999999997,5404.899999999994,5404.899999999994,5388.699999999997,5404.899999999994,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,87,78,43,32,3,,,,,,,jewellery,1,filler
9,1758799090820,25/09/2025 11:18:10,1758799090820,1,25/09/2025 12:18:10,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,7,post_single,Screen 1,yruilm,1,continue,,11089.100000005958,11077.599999999991,11089.100000005958,11089.100000005958,11077.599999999991,11089.100000005958,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Barbel fishing,"I really can't remember a summer when I've spent so little time barbel fishing. It's been like 'groundhog day' week after week the Severn has remained low - only water from Clywedog, Lake Vyrnwy and various boreholes stopped the river being reduced to a mere trickle in places.
We've had to wait until halfway through September for a decent lump of water. Today at Shrewsbury, the river was carrying just over a metre of lovely coloured, fresh water - having risen steadily overnight.
Yesterday afternoon I fished pellets for 3 barbel and two chub and the river was just starting to colour up as I called it a day. Today's session was the usual one rod approach, but I'd decided that a meat attack might be the best bet to find a few bigger specimens.
There was nothing complicated about my set-up, a 3oz lead and a foot long hooklink armed with a size four hook. To add a bit of extra feed into the swim, I'd made up some PVA bags containing pellets and small pieces of luncheon meat.
Needless to say, sunken weed and twigs were ever present. That's only to be expected with the first floodwater of the season - but casting upstream and relatively close to the bank went some way to alleviating the problem.
Happily, my four hour session turned out to be very successful - six good sized barbel reminded me what I had been missing during the hot summer. Strangely enough, the biggest barbel was the first fish of the session and in lovely autumn sunshine too.",fish pic.png,fishID.png,2,6,8,2,1,,4,,,1,fishyPete,Nice!,fish,1,filler
10,1758799111689,25/09/2025 11:18:31,1758799111689,1,25/09/2025 12:18:31,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,continue,,20880.600000000006,20870.70000000001,20880.600000000006,20880.600000000006,20870.70000000001,20880.600000000006,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
11,1758799119913,25/09/2025 11:18:39,1758799119913,1,25/09/2025 12:18:39,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,9,post_single,Screen 1,yruilm,1,continue,,8234.000000001484,8224.899999999994,8234.000000001484,8234.000000001484,8224.899999999994,8234.000000001484,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,local dave,Just wanted to recommend a place to eat called Sarvs Slice. It serves Detroit style pizza and I have  been there twice this week. Absolutely amazing.,slice.png,slice ID.png,1,32,11,5,4,,,,2,,Chet_W5,"I do want to try Detroit style ,and that looks very good. Will check it out ",pizza,1,filler
12,1758799123370,25/09/2025 11:18:43,1758799123370,1,25/09/2025 12:18:43,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,10,post_single,Screen 1,yruilm,1,continue,,3466.2000000029802,3453.5,3466.2000000029802,3466.2000000029802,3453.5,3466.2000000029802,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,chad_s,There is no in between 🐶😂❤️,puppy image.png,puppyID.png,57,2,100,23,45,32,,,,,,,puppy,1,filler
13,1758799151250,25/09/2025 11:19:11,1758799151250,1,25/09/2025 12:19:11,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,action,like,27877.899999999994,27877.899999999994,27892.60000000149,27877.899999999994,27877.899999999994,27892.60000000149,1,14.700000001495937,0,react,Social Media,Social Media,1,object-19,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
14,1758799153287,25/09/2025 11:19:13,1758799153287,1,25/09/2025 12:19:13,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,continue,,29929.90000000596,29913.29999999999,29929.90000000596,29929.90000000596,29913.29999999999,29929.90000000596,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
15,1758799153288,25/09/2025 11:19:13,1758799153288,1,25/09/2025 12:19:13,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,response,like,27877.899999999994,29913.29999999999,29930.29999999999,27877.899999999994,29913.29999999999,29930.29999999999,1,2052.399999999994,0,react,Social Media,Social Media,1,object-19,post_single,natgeo,"Photo by @chrisburkard | Russia's remote, volcanic Kuril Islands sit along the Pacific Ring of Fire where runoff from the land creates dramatic color shifts in the water. The vibrant patterns are caused by suspended minerals and silt, constantly reshaped by tides and wind. In a region defined by isolation and tectonic unrest, even the ocean becomes a canvas of motion and change.",natgeo.png,natgoeID.png,45,98,30,3,22,,5,,,,gzh43_bristol,"Real, or AI??",natgeo,1,filler
16,1758799167056,25/09/2025 11:19:27,1758799167056,1,25/09/2025 12:19:27,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,12,post_single,Screen 1,yruilm,1,continue,,13785.800000001502,13780.400000000023,13785.800000001502,13785.800000001502,13780.400000000023,13785.800000001502,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
17,1758799196679,25/09/2025 11:19:56,1758799196679,1,25/09/2025 12:19:56,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,13,post_single,Screen 1,yruilm,1,continue,,29627.70000000595,29613.199999999983,29627.70000000595,29627.70000000595,29613.199999999983,29627.70000000595,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
18,1758799207179,25/09/2025 11:20:07,1758799207179,1,25/09/2025 12:20:07,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,continue,,10514.800000002986,10509.899999999994,10514.800000002986,10514.800000002986,10509.899999999994,10514.800000002986,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6,77483,3,3,,,,,,,lia_m,Great - if you can find a ripe one!,avocado,1,filler
19,1758799214554,25/09/2025 11:20:14,1758799214554,1,25/09/2025 12:20:14,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,15,post_single,Screen 1,yruilm,1,continue,,7379.900000002992,7373.8000000000175,7379.900000002992,7379.900000002992,7373.8000000000175,7379.900000002992,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,202,125,32,,45,,,,,,nasa,1,filler
20,1758799217727,25/09/2025 11:20:17,1758799217727,1,25/09/2025 12:20:17,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,16,post_single,Screen 1,yruilm,1,continue,,3178.8000000059546,3169.899999999994,3178.8000000059546,3178.8000000059546,3169.899999999994,3178.8000000059546,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,fashion_now567,Last Day 🔥 Promotion 50% OFF A Bluetooth fashion smartwatch.🔥 $85.69 redcued to $59.99 Save 30%. HURRY! ONLY 45 LEFT IN STOCK. 98% customer buy 2-4 items to use daily and gifts for their beloved one. Sale ending in 2:43 hours,watch1.jpg,,,87,0,45,13,,7,,,,fangirl444,GREAT!!!! ARRIVED QUICKLY AND SAVED ££££,watch,1,filler
21,1758799217729,25/09/2025 11:20:17,1758799217729,1,25/09/2025 12:20:17,239176,3,task-qm8h,,49415601,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,T1 social media,11,Spreadsheet1,,,,,,,info,END,,,220504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1758798958213,25/09/2025 11:15:58,1758798958213,1,25/09/2025 12:15:58,239176,3,task-qm8h,,49415641,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,T1 social media,11,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1758798970645,25/09/2025 11:16:10,1758798970645,1,25/09/2025 12:16:10,239176,3,task-qm8h,,49415641,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,instr,Screen 1,3y5lbv,1,continue,,13501.699999999255,13486,13501.699999999255,13501.699999999255,13486,13501.699999999255,1,0,0,,Click To Continue,Continue Button,2,object-23,instr,,,,,,,,,,,,,,,,,instr,,
3,1758799032059,25/09/2025 11:17:12,1758799032059,1,25/09/2025 12:17:12,239176,3,task-qm8h,,49415641,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,post_single,Screen 1,yruilm,1,action,surprise,61416.899999999994,61416.899999999994,61431.09999999963,61416.899999999994,61416.899999999994,61431.09999999963,1,14.199999999633292,0,react,Social Media,Social Media,1,object-19,post_single,Barbel fishing,"I really can't remember a summer when I've spent so little time barbel fishing. It's been like 'groundhog day' week after week the Severn has remained low - only water from Clywedog, Lake Vyrnwy and various boreholes stopped the river being reduced to a mere trickle in places.
We've had to wait until halfway through September for a decent lump of water. Today at Shrewsbury, the river was carrying just over a metre of lovely coloured, fresh water - having risen steadily overnight.
Yesterday afternoon I fished pellets for 3 barbel and two chub and the river was just starting to colour up as I called it a day. Today's session was the usual one rod approach, but I'd decided that a meat attack might be the best bet to find a few bigger specimens.
There was nothing complicated about my set-up, a 3oz lead and a foot long hooklink armed with a size four hook. To add a bit of extra feed into the swim, I'd made up some PVA bags containing pellets and small pieces of luncheon meat.
Needless to say, sunken weed and twigs were ever present. That's only to be expected with the first floodwater of the season - but casting upstream and relatively close to the bank went some way to alleviating the problem.
Happily, my four hour session turned out to be very successful - six good sized barbel reminded me what I had been missing during the hot summer. Strangely enough, the biggest barbel was the first fish of the session and in lovely autumn sunshine too.",fish pic.png,fishID.png,2,6,8,2,1,,4,,,1,fishyPete,Nice!,fish,1,filler
4,1758799041707,25/09/2025 11:17:21,1758799041707,1,25/09/2025 12:17:21,239176,3,task-qm8h,,49415641,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,post_single,Screen 1,yruilm,1,continue,,71079,71066.9,71079,71079,71066.9,71079,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Barbel fishing,"I really can't remember a summer when I've spent so little time barbel fishing. It's been like 'groundhog day' week after week the Severn has remained low - only water from Clywedog, Lake Vyrnwy and various boreholes stopped the river being reduced to a mere trickle in places.
We've had to wait until halfway through September for a decent lump of water. Today at Shrewsbury, the river was carrying just over a metre of lovely coloured, fresh water - having risen steadily overnight.
Yesterday afternoon I fished pellets for 3 barbel and two chub and the river was just starting to colour up as I called it a day. Today's session was the usual one rod approach, but I'd decided that a meat attack might be the best bet to find a few bigger specimens.
There was nothing complicated about my set-up, a 3oz lead and a foot long hooklink armed with a size four hook. To add a bit of extra feed into the swim, I'd made up some PVA bags containing pellets and small pieces of luncheon meat.
Needless to say, sunken weed and twigs were ever present. That's only to be expected with the first floodwater of the season - but casting upstream and relatively close to the bank went some way to alleviating the problem.
Happily, my four hour session turned out to be very successful - six good sized barbel reminded me what I had been missing during the hot summer. Strangely enough, the biggest barbel was the first fish of the session and in lovely autumn sunshine too.",fish pic.png,fishID.png,2,6,8,2,1,,4,,,1,fishyPete,Nice!,fish,1,filler
