Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
4,1758799398974,25/09/2025 11:23:18,1758799398974,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799398976,25/09/2025 11:23:18,1758799398976,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799398977,25/09/2025 11:23:18,1758799398977,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799398979,25/09/2025 11:23:18,1758799398979,1,25/09/2025 12:23:18,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799433137,25/09/2025 11:23:53,1758799433137,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3
17,1758799433137,25/09/2025 11:23:53,1758799433137,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,6,,,trees_water,3,object-5
18,1758799433138,25/09/2025 11:23:53,1758799433138,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,6,,,filler_travel,4,object-4
19,1758799433138,25/09/2025 11:23:53,1758799433138,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799433138,25/09/2025 11:23:53,1758799433138,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13
21,1758799433138,25/09/2025 11:23:53,1758799433138,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_sci,7,object-14
22,1758799433139,25/09/2025 11:23:53,1758799433139,1,25/09/2025 12:23:53,239176,3,questionnaire-jx4p,,49415869,BLINDED,14139665,,complete,,68d523cbbd57782c894ee5d7,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1360x768,1360x607,,,0,Behavioural intentions,6,,,,,info,,END,34159,,,,
1,1758799139983,25/09/2025 11:18:59,1758799139983,1,25/09/2025 12:18:59,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799140010,25/09/2025 11:19:00,1758799140010,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799140011,25/09/2025 11:19:00,1758799140011,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799140012,25/09/2025 11:19:00,1758799140012,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799140013,25/09/2025 11:19:00,1758799140013,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799140014,25/09/2025 11:19:00,1758799140014,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799140015,25/09/2025 11:19:00,1758799140015,1,25/09/2025 12:19:00,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,3,,,trees_find_out,2,object-3
17,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,4,,,trees_water,3,object-5
18,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4
19,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,2,,,filler_watch,5,object-6
20,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13
21,1758799165102,25/09/2025 11:19:25,1758799165102,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,2,,,filler_sci,7,object-14
22,1758799165103,25/09/2025 11:19:25,1758799165103,1,25/09/2025 12:19:25,239176,3,questionnaire-jx4p,,49415749,BLINDED,14139666,,complete,,68d523c84d16aa068b55abef,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x800,1707x842,,,0,Behavioural intentions,6,,,,,info,,END,25087,,,,
1,1758799731457,25/09/2025 11:28:51,1758799731457,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799731547,25/09/2025 11:28:51,1758799731547,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799731551,25/09/2025 11:28:51,1758799731551,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799731554,25/09/2025 11:28:51,1758799731554,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799731558,25/09/2025 11:28:51,1758799731558,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799731562,25/09/2025 11:28:51,1758799731562,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799731565,25/09/2025 11:28:51,1758799731565,1,25/09/2025 12:28:51,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799813757,25/09/2025 11:30:13,1758799813757,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,3,,,trees_find_out,2,object-3
17,1758799813757,25/09/2025 11:30:13,1758799813757,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,3,,,trees_water,3,object-5
18,1758799813758,25/09/2025 11:30:13,1758799813758,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,5,,,filler_travel,4,object-4
19,1758799813758,25/09/2025 11:30:13,1758799813758,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799813759,25/09/2025 11:30:13,1758799813759,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,6,,,filler_pizza,6,object-13
21,1758799813759,25/09/2025 11:30:13,1758799813759,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,4,,,filler_sci,7,object-14
22,1758799813760,25/09/2025 11:30:13,1758799813760,1,25/09/2025 12:30:13,239176,3,questionnaire-jx4p,,49416007,BLINDED,14139667,,complete,,68d523cca08057c6ff2fc6bb,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x945,,,0,Behavioural intentions,6,,,,,info,,END,82194,,,,
1,1758799461471,25/09/2025 11:24:21,1758799461471,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799461509,25/09/2025 11:24:21,1758799461509,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799461511,25/09/2025 11:24:21,1758799461511,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799461514,25/09/2025 11:24:21,1758799461514,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799461518,25/09/2025 11:24:21,1758799461518,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799461520,25/09/2025 11:24:21,1758799461520,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799461522,25/09/2025 11:24:21,1758799461522,1,25/09/2025 12:24:21,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
16,1758799708832,25/09/2025 11:28:28,1758799708832,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,1,,,trees_find_out,2,object-3
17,1758799708832,25/09/2025 11:28:28,1758799708832,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,1,,,trees_water,3,object-5
18,1758799708832,25/09/2025 11:28:28,1758799708832,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,7,,,filler_travel,4,object-4
19,1758799708833,25/09/2025 11:28:28,1758799708833,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,1,,,filler_watch,5,object-6
20,1758799708833,25/09/2025 11:28:28,1758799708833,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,7,,,filler_pizza,6,object-13
21,1758799708833,25/09/2025 11:28:28,1758799708833,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,5,,,filler_sci,7,object-14
22,1758799708834,25/09/2025 11:28:28,1758799708834,1,25/09/2025 12:28:28,239176,3,questionnaire-jx4p,,49415901,BLINDED,14139668,,complete,,68d523ce34ed27f581380da5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1280x720,1600x732,,,0,Behavioural intentions,6,,,,,info,,END,247311,,,,
1,1758799072810,25/09/2025 11:17:52,1758799072810,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799072833,25/09/2025 11:17:52,1758799072833,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799072834,25/09/2025 11:17:52,1758799072834,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
4,1758799072835,25/09/2025 11:17:52,1758799072835,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_travel,4,object-4
5,1758799072836,25/09/2025 11:17:52,1758799072836,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_watch,5,object-6
6,1758799072837,25/09/2025 11:17:52,1758799072837,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_pizza,6,object-13
7,1758799072838,25/09/2025 11:17:52,1758799072838,1,25/09/2025 12:17:52,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,filler_sci,7,object-14
17,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to find out more about caring for newly planted trees in my local area,response,value,5,,,trees_find_out,2,object-3
18,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"I will water newly planted trees in my local area, especially during hot and dry weather",response,value,5,,,trees_water,3,object-5
19,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,"When I plan a holiday, scenery and geography are important to my choices",response,value,3,,,filler_travel,4,object-4
20,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I plan to buy a smart watch in the next three months,response,value,2,,,filler_watch,5,object-6
21,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like to try new foods and new restaurants ,response,value,4,,,filler_pizza,6,object-13
22,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,Page 1,uvedb8,1,I like hearing about breakthroughs in science and technology,response,value,6,,,filler_sci,7,object-14
23,1758799096082,25/09/2025 11:18:16,1758799096082,1,25/09/2025 12:18:16,239176,3,questionnaire-jx4p,,49415712,BLINDED,14139669,,complete,,68d523d44b5da3b158bbeab6,computer,Desktop or Laptop,Windows 10,Firefox 143.0,1920x1080,1920x947,,,0,Behavioural intentions,6,,,,,info,,END,23244,,,,
1,1758799082054,25/09/2025 11:18:02,1758799082054,1,25/09/2025 12:18:02,239176,3,questionnaire-jx4p,,49415718,BLINDED,14139670,,complete,,68d523cd46e887c70a9a4ac5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x953,,,0,Behavioural intentions,6,,,,,info,,BEGIN,,,,,
2,1758799082179,25/09/2025 11:18:02,1758799082179,1,25/09/2025 12:18:02,239176,3,questionnaire-jx4p,,49415718,BLINDED,14139670,,complete,,68d523cd46e887c70a9a4ac5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x953,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_find_out,2,object-3
3,1758799082183,25/09/2025 11:18:02,1758799082183,1,25/09/2025 12:18:02,239176,3,questionnaire-jx4p,,49415718,BLINDED,14139670,,complete,,68d523cd46e887c70a9a4ac5,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x953,,,0,Behavioural intentions,6,Page 1,uvedb8,1,,info,,4,,,trees_water,3,object-5
